2017-01-31 13:46:56	100.0	212.00
2017-01-31 13:47:11	100.0	212.00
2017-01-31 13:47:36	100.0	212.00
2017-01-31 13:47:45	100.0	212.00
2017-01-31 13:47:54	100.0	212.00
2017-01-31 13:47:59	100.0	212.00
2017-01-31 13:48:02	100.0	212.00
